,obs_phi,xs_std,ys_std,xs_std_err,ys_std_err,xs_std_ci_lower,xs_std_ci_upper,ys_std_ci_lower,ys_std_ci_upper
66,69.0,0.33092978524917116,0.21477067858242022,0.004474734447922083,0.0034350426384387334,0.3221865396910863,0.33983533422717405,0.20825428221375245,0.22171256236871656
67,7.0,0.2735901810949507,0.2685576221072696,0.003488945850788907,0.003415772616133571,0.2667127741422059,0.2803430431574448,0.26175298093448507,0.2752525774722408
68,70.0,0.32871440997391893,0.21255157247400022,0.004267644623565868,0.0025620435705717174,0.3203828571750514,0.33723999076601935,0.20764577812862037,0.21766454405974484
69,71.0,0.33309851063663504,0.22205711491104402,0.005014075321489676,0.0030948257294925656,0.3235204621444623,0.34317209559270406,0.2160921697733008,0.22825232623858902
70,72.0,0.3313197706915292,0.22142238019290564,0.0043187540351085595,0.002764702099892151,0.32288933648246854,0.3399020782208129,0.21598710624905273,0.2268532951325183
71,73.0,0.3463316152250617,0.2252140297651669,0.0073986800462441165,0.0031067857909804733,0.332424377586839,0.36152958563312965,0.21919263481674187,0.231311941796918
72,74.0,0.34516162519587107,0.23646449385323554,0.004817279796926973,0.0031058475159531362,0.33600371227600984,0.35480926807555363,0.2303204782705446,0.24253770307694708
73,75.0,0.3553308943360589,0.25518990969672745,0.004831364232910348,0.003444504960302658,0.3460103004620081,0.36499118948620896,0.24851525669696947,0.2620477053935364
74,76.0,0.33133767093533034,0.2327363954967944,0.004278236082124695,0.0028933843443264486,0.32297104952501376,0.33970730901552604,0.22694517926352778,0.23844563440393182
75,77.0,0.3394793593136122,0.24649147510729594,0.004813185186111717,0.003115032387136917,0.33029264380744744,0.3490940518220429,0.24035919549702361,0.2526448830553342
76,78.0,0.32246586218392437,0.2367731761181315,0.00403358163756088,0.0029193893117345445,0.31452722632298497,0.33042342611924813,0.23110537558856428,0.24253072653970018
77,79.0,0.3362069022128409,0.2468223181276494,0.004755347231365756,0.0030600846773455714,0.32693558949686136,0.34562442119110764,0.24082997335876793,0.2527596698679495
78,8.0,0.2964643808442755,0.28936091853005386,0.004002288044268682,0.0039038303555805464,0.2886435230507478,0.3043205199652841,0.281878528883621,0.2971034903850061
79,80.0,0.3313536996356856,0.2568895954822874,0.004381205686937365,0.0035723607928391946,0.32308662224081736,0.34006352468264783,0.24998589714398778,0.26395053344528546
